date,precip_mm,prcp_d99,prcp_dur_hr,prcp_60m_max,prcp_60m_max_time,prcp_10m_max,prcp_10m_max_time,prcp_intensity_max,prcp_intensity_max_time,temp_min,temp_max,temp_avg,station_id
2020-11-08,,,-9.0,,-9,,-9,,-9,3.1,12.4,8.5,108
2020-11-09,,,-9.0,,-9,,-9,,-9,0.7,8.9,5.5,108
2020-11-10,,,-9.0,,-9,,-9,,-9,3.5,12.9,7.7,108
2020-11-11,,,-9.0,,-9,,-9,,-9,3.5,16.5,9.3,108
2020-11-12,,,-9.0,,-9,,-9,,-9,4.6,17.7,10.4,108
2020-11-13,,,-9.0,,-9,,-9,,-9,8.5,17.6,12.2,108
2020-11-14,,,-9.0,,-9,,-9,,-9,6.8,19.3,12.5,108
2020-11-15,,,-9.0,,-9,,-9,,-9,8.2,14.9,11.1,108
2020-11-16,,,-9.0,,-9,,-9,,-9,7.5,18.3,12.4,108
2020-11-17,0.1,6.4,2.08,,-9,,-9,,-9,11.7,20.0,15.9,108
2020-11-18,12.2,89.9,10.83,,-9,,-9,,-9,14.8,18.7,16.6,108
2020-11-19,86.9,2.9,14.17,,-9,,-9,,-9,6.9,19.1,13.6,108
2020-11-20,0.0,,4.5,,-9,,-9,,-9,0.3,7.0,2.8,108
2020-11-21,0.2,5.0,1.67,,-9,,-9,,-9,-0.3,12.8,6.5,108
2020-11-22,4.8,0.0,8.83,,-9,,-9,,-9,1.5,9.1,5.6,108
2020-11-23,,,-9.0,,-9,,-9,,-9,-1.5,5.9,1.7,108
2020-11-24,,,-9.0,,-9,,-9,,-9,0.2,6.4,2.9,108
2020-11-25,,,-9.0,,-9,,-9,,-9,0.0,9.5,4.6,108
2020-11-26,,0.0,-9.0,,-9,,-9,,-9,1.9,10.9,5.6,108
2020-11-27,0.0,,0.17,,-9,,-9,,-9,0.6,7.7,4.1,108
2020-11-28,,,-9.0,,-9,,-9,,-9,-2.3,2.8,-0.1,108
2020-11-29,,,-9.0,,-9,,-9,,-9,-3.6,2.6,-0.6,108
2020-11-30,,,-9.0,,-9,,-9,,-9,-3.6,4.3,-0.2,108
2020-12-01,,,-9.0,,-9,,-9,,-9,-3.6,6.7,1.1,108
2020-12-02,,,-9.0,,-9,,-9,,-9,0.5,6.1,2.4,108
2020-12-03,,,-9.0,,-9,,-9,,-9,-2.3,4.2,0.7,108
2020-12-04,,,-9.0,,-9,,-9,,-9,-4.6,4.4,-0.6,108
2020-12-05,,,-9.0,,-9,,-9,,-9,-2.2,6.6,2.1,108
2020-12-06,,,-9.0,,-9,,-9,,-9,1.2,9.1,4.5,108
2020-12-07,,,-9.0,,-9,,-9,,-9,-0.7,6.3,3.4,108
2020-12-08,,,-9.0,,-9,,-9,,-9,-3.5,4.1,-0.5,108
2020-12-09,,0.0,-9.0,,-9,,-9,,-9,-4.1,6.2,1.5,108
2020-12-10,0.0,,2.58,,-9,,-9,,-9,3.2,9.3,5.8,108
2020-12-11,,,-9.0,,-9,,-9,,-9,2.6,9.4,5.3,108
2020-12-12,,1.9,-9.0,,-9,,-9,,-9,-0.3,6.1,2.3,108
2020-12-13,2.9,1.0,7.58,,-9,,-9,,-9,-6.0,2.0,-1.1,108
2020-12-14,,,-9.0,,-9,,-9,,-9,-9.7,-5.0,-7.7,108
2020-12-15,,,-9.0,,-9,,-9,,-9,-11.1,-4.6,-8.3,108
2020-12-16,,,-9.0,,-9,,-9,,-9,-11.2,-3.9,-8.3,108
2020-12-17,0.0,0.2,1.08,,-9,,-9,,-9,-11.1,0.8,-4.9,108
2020-12-18,0.2,,7.58,,-9,,-9,,-9,-6.4,1.8,-2.1,108
2020-12-19,,,-9.0,,-9,,-9,,-9,-9.6,-1.2,-5.1,108
2020-12-20,,,-9.0,,-9,,-9,,-9,-8.2,1.1,-3.7,108
2020-12-21,,,-9.0,,-9,,-9,,-9,-6.0,4.7,-1.0,108
2020-12-22,,,-9.0,,-9,,-9,,-9,-2.5,7.2,2.0,108
2020-12-23,0.0,0.0,0.25,,-9,,-9,,-9,-0.4,8.5,4.5,108
2020-12-24,,,-9.0,,-9,,-9,,-9,-2.0,6.1,2.6,108
2020-12-25,,,-9.0,,-9,,-9,,-9,-4.7,3.5,-0.8,108
2020-12-26,,,-9.0,,-9,,-9,,-9,-2.1,8.0,2.2,108
2020-12-27,0.0,1.3,1.75,,-9,,-9,,-9,1.4,10.0,5.8,108
2020-12-28,1.3,,1.33,,-9,,-9,,-9,4.2,11.4,6.7,108
2020-12-29,0.2,0.2,6.25,,-9,,-9,,-9,-6.2,4.3,0.1,108
2020-12-30,,,-9.0,,-9,,-9,,-9,-12.9,-6.2,-10.9,108
2020-12-31,0.0,0.0,0.33,,-9,,-9,,-9,-12.9,-5.0,-8.9,108
2021-01-01,,,-9.0,,-9,,-9,,-9,-9.8,1.6,-4.2,108
2021-01-02,,,-9.0,,-9,,-9,,-9,-8.4,-1.4,-5.0,108
2021-01-03,,,-9.0,,-9,,-9,,-9,-9.1,-2.0,-5.6,108
2021-01-04,0.0,0.0,2.33,,-9,,-9,,-9,-8.4,0.3,-3.5,108
2021-01-05,0.0,,5.42,,-9,,-9,,-9,-9.9,-2.1,-5.5,108
2021-01-06,2.3,2.3,5.33,,-9,,-9,,-9,-12.0,-1.9,-7.4,108
2021-01-07,,,-9.0,,-9,,-9,,-9,-16.5,-8.4,-14.5,108
2021-01-08,,,-9.0,,-9,,-9,,-9,-18.6,-10.7,-14.9,108
2021-01-09,,,-9.0,,-9,,-9,,-9,-16.6,-7.5,-12.2,108
2021-01-10,,,-9.0,,-9,,-9,,-9,-12.8,-2.7,-7.7,108
2021-01-11,,,-9.0,,-9,,-9,,-9,-9.6,-4.0,-6.7,108
2021-01-12,2.6,2.6,7.5,,-9,,-9,,-9,-9.3,-0.5,-3.9,108
2021-01-13,0.0,,0.67,,-9,,-9,,-9,-3.0,8.3,2.0,108
2021-01-14,,,-9.0,,-9,,-9,,-9,-3.6,7.0,1.7,108
2021-01-15,0.2,0.2,0.42,,-9,,-9,,-9,-0.7,9.9,4.5,108
2021-01-16,,,-9.0,,-9,,-9,,-9,-8.7,-0.7,-4.9,108
2021-01-17,0.0,0.0,5.25,,-9,,-9,,-9,-10.8,-1.3,-5.5,108
2021-01-18,0.3,0.3,5.42,,-9,,-9,,-9,-9.1,0.2,-3.8,108
2021-01-19,,,-9.0,,-9,,-9,,-9,-11.6,-0.2,-6.3,108
2021-01-20,,,-9.0,,-9,,-9,,-9,-6.6,7.1,-0.1,108
2021-01-21,9.2,9.3,10.25,,-9,,-9,,-9,2.5,7.0,4.5,108
2021-01-22,0.1,,2.0,,-9,,-9,,-9,4.8,6.6,5.5,108
2021-01-23,,,-9.0,,-9,,-9,,-9,4.8,12.2,7.6,108
2021-01-24,,,-9.0,,-9,,-9,,-9,2.4,13.9,7.3,108
2021-01-25,,0.0,-9.0,,-9,,-9,,-9,3.0,13.9,7.9,108
2021-01-26,1.7,1.7,6.92,,-9,,-9,,-9,1.7,7.4,5.3,108
2021-01-27,,,-9.0,,-9,,-9,,-9,-1.8,6.5,1.7,108
2021-01-28,2.0,2.0,1.33,,-9,,-9,,-9,-9.7,1.4,-2.6,108
2021-01-29,,0.2,-9.0,,-9,,-9,,-9,-11.6,-4.9,-8.8,108
2021-01-30,0.5,0.3,4.5,,-9,,-9,,-9,-8.1,5.2,-1.6,108
2021-01-31,,0.7,-9.0,,-9,,-9,,-9,-3.8,8.7,3.2,108
2021-02-01,0.7,,0.83,,-9,,-9,,-9,-2.3,9.5,5.0,108
2021-02-02,0.0,0.0,3.83,,-9,,-9,,-9,-8.2,-2.4,-5.6,108
2021-02-03,3.4,3.5,6.5,,-9,,-9,,-9,-9.4,1.4,-3.2,108
2021-02-04,0.1,,1.33,,-9,,-9,,-9,-7.4,0.7,-3.6,108
2021-02-05,,,-9.0,,-9,,-9,,-9,-4.4,6.7,1.4,108
2021-02-06,,,-9.0,,-9,,-9,,-9,4.3,9.5,6.8,108
2021-02-07,,,-9.0,,-9,,-9,,-9,-2.6,7.7,3.6,108
2021-02-08,,,-9.0,,-9,,-9,,-9,-5.4,0.2,-3.1,108
2021-02-09,,,-9.0,,-9,,-9,,-9,-6.1,4.7,-0.9,108
2021-02-10,,,-9.0,,-9,,-9,,-9,-1.5,7.2,3.4,108
2021-02-11,,,-9.0,,-9,,-9,,-9,1.3,10.9,5.5,108
2021-02-12,,,-9.0,,-9,,-9,,-9,0.6,14.0,6.5,108
2021-02-13,,0.0,-9.0,,-9,,-9,,-9,1.0,15.9,7.6,108
2021-02-14,0.0,1.4,0.17,,-9,,-9,,-9,6.4,13.8,9.5,108
2021-02-15,1.4,0.0,5.5,,-9,,-9,,-9,-5.2,8.2,1.2,108
2021-02-16,1.5,1.5,5.55,,-9,,-9,,-9,-7.0,-1.3,-5.1,108
2021-02-17,0.0,0.0,0.67,,-9,,-9,,-9,-10.4,-5.2,-8.3,108
2021-02-18,,,-9.0,,-9,,-9,,-9,-10.6,-0.4,-5.8,108
2021-02-19,,,-9.0,,-9,,-9,,-9,-7.1,8.9,1.6,108
2021-02-20,,,-9.0,,-9,,-9,,-9,5.5,14.9,8.8,108
2021-02-21,,,-9.0,,-9,,-9,,-9,4.7,17.4,10.8,108
2021-02-22,,,-9.0,,-9,,-9,,-9,0.4,12.6,7.8,108
2021-02-23,,,-9.0,,-9,,-9,,-9,-3.1,4.3,0.0,108
2021-02-24,,,-9.0,,-9,,-9,,-9,-3.0,10.1,2.9,108
2021-02-25,,,-9.0,,-9,,-9,,-9,0.7,8.2,4.2,108
2021-02-26,,,-9.0,,-9,,-9,,-9,0.5,15.8,8.2,108
2021-02-27,,,-9.0,,-9,,-9,,-9,4.3,16.2,9.5,108
2021-02-28,,16.3,-9.0,,-9,,-9,,-9,3.2,10.8,7.8,108
2021-03-01,67.5,51.3,22.92,,-9,,-9,,-9,0.5,9.0,4.7,108
2021-03-02,0.1,,1.33,,-9,,-9,,-9,0.2,6.9,2.3,108
2021-03-03,,,-9.0,,-9,,-9,,-9,-1.2,9.9,4.4,108
2021-03-04,,,-9.0,,-9,,-9,,-9,2.5,13.0,7.2,108
2021-03-05,,,-9.0,,-9,,-9,,-9,3.0,16.2,9.0,108
2021-03-06,,,-9.0,,-9,,-9,,-9,3.2,11.6,6.6,108
2021-03-07,,,-9.0,,-9,,-9,,-9,2.1,12.2,6.2,108
2021-03-08,,,-9.0,,-9,,-9,,-9,1.5,13.9,7.0,108
2021-03-09,,,-9.0,,-9,,-9,,-9,2.1,12.2,6.6,108
2021-03-10,,,-9.0,,-9,,-9,,-9,1.7,17.1,8.8,108
2021-03-11,,0.0,-9.0,,-9,,-9,,-9,4.7,17.1,10.2,108
2021-03-12,0.0,0.0,2.75,,-9,,-9,,-9,7.2,14.9,10.5,108
2021-03-13,,,-9.0,,-9,,-9,,-9,4.6,14.2,9.2,108
2021-03-14,,,-9.0,,-9,,-9,,-9,4.9,14.7,9.1,108
2021-03-15,1.7,3.0,1.25,,-9,,-9,,-9,5.1,15.7,10.6,108
2021-03-16,1.3,,2.42,,-9,,-9,,-9,4.9,13.1,8.4,108
2021-03-17,,,-9.0,,-9,,-9,,-9,1.8,17.5,8.8,108
2021-03-18,,,-9.0,,-9,,-9,,-9,5.0,18.4,11.7,108
2021-03-19,,0.0,-9.0,,-9,,-9,,-9,11.4,20.2,15.3,108
2021-03-20,5.1,5.1,10.5,,-9,,-9,,-9,7.4,14.7,9.9,108
2021-03-21,0.3,0.3,1.5,,-9,,-9,,-9,3.1,8.6,5.8,108
2021-03-22,,,-9.0,,-9,,-9,,-9,1.1,11.1,6.2,108
2021-03-23,,,-9.0,,-9,,-9,,-9,2.5,16.4,9.1,108
2021-03-24,,,-9.0,,-9,,-9,,-9,5.7,16.9,10.8,108
2021-03-25,,,-9.0,,-9,,-9,,-9,6.8,19.0,11.9,108
2021-03-26,,,-9.0,,-9,,-9,,-9,4.8,20.6,12.6,108
2021-03-27,25.5,33.2,13.08,,-9,,-9,,-9,10.2,15.0,12.1,108
2021-03-28,9.2,1.7,15.0,,-9,,-9,,-9,7.7,13.0,9.0,108
2021-03-29,0.2,,2.75,,-9,,-9,,-9,7.3,14.6,10.2,108
2021-03-30,,,-9.0,,-9,,-9,,-9,4.1,18.2,10.8,108
2021-03-31,,,-9.0,,-9,,-9,,-9,5.9,22.9,14.5,108
2021-04-01,,,-9.0,,-9,,-9,,-9,12.0,24.0,17.7,108
2021-04-02,0.0,0.0,0.83,0.0,-9,0.0,-9,,-9,12.5,23.0,17.8,108
2021-04-03,56.2,56.8,16.53,11.5,1110,2.9,1131,,-9,10.9,18.0,14.9,108
2021-04-04,0.6,,5.75,0.4,402,0.2,-9,,-9,9.0,15.8,11.9,108
2021-04-05,,,-9.0,,-9,,-9,,-9,5.4,19.3,11.9,108
2021-04-06,,,-9.0,,-9,,-9,,-9,9.4,19.2,13.9,108
2021-04-07,,,-9.0,,-9,,-9,,-9,8.1,20.4,14.1,108
2021-04-08,,,-9.0,,-9,,-9,,-9,7.2,18.0,13.0,108
2021-04-09,,,-9.0,,-9,,-9,,-9,7.6,19.6,13.6,108
2021-04-10,,,-9.0,,-9,,-9,,-9,7.7,18.8,12.6,108
2021-04-11,,,-9.0,,-9,,-9,,-9,7.5,21.8,15.0,108
2021-04-12,22.0,30.0,14.17,5.4,1831,1.6,2316,,-9,11.9,17.8,13.8,108
2021-04-13,8.0,,6.75,3.0,-2351,0.8,9,,-9,5.7,13.5,10.4,108
2021-04-14,,,-9.0,,-9,,-9,,-9,3.1,13.3,8.4,108
2021-04-15,,0.0,-9.0,,-9,,-9,,-9,6.3,18.3,11.6,108
2021-04-16,0.7,0.7,3.5,0.7,1057,0.3,1113,,-9,8.1,14.8,11.3,108
2021-04-17,0.0,0.0,1.58,0.0,-9,0.0,-9,,-9,6.0,14.6,9.6,108
2021-04-18,,,-9.0,,-9,,-9,,-9,5.6,15.3,9.9,108
2021-04-19,,,-9.0,,-9,,-9,,-9,5.8,19.4,12.2,108
2021-04-20,,,-9.0,,-9,,-9,,-9,8.1,22.0,14.8,108
2021-04-21,,,-9.0,,-9,,-9,,-9,10.3,28.2,19.1,108
2021-04-22,,0.0,-9.0,,-9,,-9,,-9,16.1,27.5,20.9,108
2021-04-23,0.0,0.0,4.0,0.0,-9,0.0,-9,,-9,17.0,21.7,19.0,108
2021-04-24,0.0,0.0,0.67,0.0,-9,0.0,-9,,-9,15.3,22.2,18.3,108
2021-04-25,,,-9.0,,-9,,-9,,-9,12.6,24.0,18.2,108
2021-04-26,,0.0,-9.0,,-9,,-9,,-9,12.3,20.6,16.2,108
2021-04-27,1.7,6.4,4.0,5.8,2331,2.2,2356,,-9,12.5,20.0,15.4,108
2021-04-28,4.7,,1.33,4.7,1,1.4,9,,-9,11.2,18.2,14.5,108
2021-04-29,3.9,30.2,4.33,4.3,2313,1.2,2355,,-9,10.9,20.1,14.6,108
2021-04-30,26.3,0.3,9.75,8.9,245,1.8,332,,-9,8.6,14.6,11.3,108
2021-05-01,8.0,9.4,11.67,5.3,1419,1.5,1424,,-9,8.5,15.3,10.2,108
2021-05-02,1.7,,2.5,1.2,24,0.4,110,,-9,7.3,18.7,12.4,108
2021-05-03,,0.2,-9.0,,-9,,-9,,-9,8.4,20.3,14.1,108
2021-05-04,19.6,19.5,16.25,5.1,1436,1.5,1446,,-9,11.4,15.8,13.8,108
2021-05-05,0.1,,0.5,0.4,-2331,0.1,-9,,-9,10.3,18.4,13.9,108
2021-05-06,,,-9.0,,-9,,-9,,-9,7.9,23.1,15.7,108
2021-05-07,8.8,8.8,1.5,8.8,915,5.9,942,,-9,10.7,17.2,14.4,108
2021-05-08,,,-9.0,,-9,,-9,,-9,8.9,21.0,14.3,108
2021-05-09,,0.0,-9.0,,-9,,-9,,-9,10.0,21.8,15.7,108
2021-05-10,0.0,0.0,3.08,0.0,-9,0.0,-9,,-9,11.7,14.6,13.2,108
2021-05-11,,,-9.0,,-9,,-9,,-9,9.4,25.7,18.5,108
2021-05-12,,,-9.0,,-9,,-9,,-9,16.9,27.7,22.0,108
2021-05-13,,,-9.0,,-9,,-9,,-9,16.6,29.6,22.9,108
2021-05-14,,0.0,-9.0,,-9,,-9,,-9,18.0,30.8,24.1,108
2021-05-15,15.0,33.1,14.0,5.8,1302,2.2,1338,,-9,20.8,26.2,22.1,108
2021-05-16,66.9,49.1,24.0,11.3,1853,2.6,1912,,-9,14.8,20.8,18.4,108
2021-05-17,3.1,2.8,13.83,1.7,1115,0.4,1118,,-9,14.2,16.7,15.3,108
2021-05-18,,,-9.0,,-9,,-9,,-9,13.6,24.5,17.9,108
2021-05-19,,0.0,-9.0,,-9,,-9,,-9,12.4,26.6,19.9,108
2021-05-20,0.9,5.8,11.15,0.5,2219,0.3,2011,,-9,15.6,22.9,18.7,108
2021-05-21,6.9,2.2,15.17,2.0,1401,1.3,1444,,-9,14.2,18.2,16.0,108
2021-05-22,0.2,,0.92,0.2,-9,0.2,-9,,-9,13.8,23.8,18.6,108
2021-05-23,,,-9.0,,-9,,-9,,-9,14.3,25.1,19.5,108
2021-05-24,,8.2,-9.0,,-9,,-9,,-9,16.4,24.5,19.4,108
2021-05-25,8.3,0.1,4.58,5.4,534,2.1,557,,-9,11.9,19.3,15.3,108
2021-05-26,0.0,7.9,0.67,0.0,-9,0.0,-9,,-9,11.5,23.0,18.0,108
2021-05-27,8.9,12.8,5.92,6.5,642,2.1,726,,-9,13.9,18.7,15.8,108
2021-05-28,12.3,0.5,7.83,4.7,502,1.7,505,,-9,12.4,19.7,15.3,108
2021-05-29,0.3,0.3,8.42,0.2,-9,0.2,-9,,-9,12.8,19.1,15.4,108
2021-05-30,18.1,22.1,4.0,11.3,2249,4.0,2249,,-9,10.8,26.3,18.4,108
2021-05-31,4.0,3.2,2.5,4.7,-2349,3.2,-2358,,-9,16.5,23.8,19.9,108
2021-06-01,3.2,0.0,4.42,2.3,712,1.3,754,,-9,15.9,23.9,20.2,108
2021-06-02,,,-9.0,,-9,,-9,,-9,16.6,29.7,23.2,108
2021-06-03,18.1,18.1,12.17,5.1,1944,2.5,2024,,-9,14.6,22.7,19.1,108
2021-06-04,,,-9.0,,-9,,-9,,-9,13.3,23.6,18.5,108
2021-06-05,,,-9.0,,-9,,-9,,-9,17.0,25.7,20.8,108
2021-06-06,,0.0,-9.0,,-9,,-9,,-9,18.4,28.2,23.0,108
2021-06-07,0.0,0.1,3.58,0.0,-9,0.0,-9,,-9,19.4,24.0,21.1,108
2021-06-08,0.1,,0.92,0.1,-9,0.1,-9,,-9,18.8,29.5,23.6,108
2021-06-09,,,-9.0,,-9,,-9,,-9,19.5,31.6,25.8,108
2021-06-10,6.1,10.7,6.67,5.1,2257,2.0,2318,,-9,20.5,29.8,24.9,108
2021-06-11,4.6,,4.17,2.6,219,1.0,256,,-9,19.9,24.4,21.5,108
2021-06-12,,,-9.0,,-9,,-9,,-9,18.2,30.2,24.2,108
2021-06-13,,,-9.0,,-9,,-9,,-9,20.9,29.7,24.8,108
2021-06-14,,0.5,-9.0,,-9,,-9,,-9,18.9,30.2,24.8,108
2021-06-15,1.9,1.4,7.92,0.9,1018,0.3,1057,,-9,21.5,25.3,22.5,108
2021-06-16,,,-9.0,,-9,,-9,,-9,20.3,28.9,24.3,108
2021-06-17,0.0,5.2,4.25,0.0,-9,0.0,-9,,-9,19.6,25.0,21.9,108
2021-06-18,6.3,1.1,12.0,1.7,553,0.5,620,,-9,19.0,21.4,20.0,108
2021-06-19,,,-9.0,,-9,,-9,,-9,17.5,27.4,22.3,108
2021-06-20,,,-9.0,,-9,,-9,,-9,17.6,29.0,22.9,108
2021-06-21,,0.0,-9.0,,-9,,-9,,-9,19.2,28.5,23.6,108
2021-06-22,0.0,0.0,2.08,0.0,-9,0.0,-9,,-9,19.7,28.6,22.8,108
2021-06-23,7.5,7.5,0.67,7.5,1530,5.0,1538,,-9,18.8,27.9,22.4,108
2021-06-24,,,-9.0,,-9,,-9,,-9,18.5,28.0,23.0,108
2021-06-25,,4.4,-9.0,,-9,,-9,,-9,19.5,29.5,24.1,108
2021-06-26,4.5,0.1,11.42,2.6,339,0.7,342,,-9,19.9,26.7,22.8,108
2021-06-27,38.2,38.2,3.42,37.7,1824,11.7,1832,,-9,19.8,30.8,24.5,108
2021-06-28,0.1,0.1,1.67,0.1,-9,0.1,-9,,-9,21.0,29.2,23.7,108
2021-06-29,8.0,8.0,1.67,8.0,1614,3.8,1631,,-9,21.3,28.4,23.9,108
2021-06-30,6.0,6.0,1.35,6.0,1159,3.4,1209,,-9,21.0,28.8,24.3,108
2021-07-01,,,-9.0,,-9,,-9,,-9,21.4,31.0,26.3,108
2021-07-02,,,-9.0,,-9,,-9,,-9,23.6,31.8,27.1,108
2021-07-03,60.0,78.5,9.42,13.8,1656,4.0,1736,,-9,19.6,25.7,22.6,108
2021-07-04,21.4,2.9,18.33,5.3,45,1.2,56,,-9,19.8,23.1,21.4,108
2021-07-05,,,-9.0,,-9,,-9,,-9,20.1,26.9,23.3,108
2021-07-06,,0.0,-9.0,,-9,,-9,,-9,21.0,30.1,25.3,108
2021-07-07,12.7,15.6,4.67,12.4,2025,8.5,2057,,-9,23.9,29.1,26.4,108
2021-07-08,2.9,0.0,2.0,2.7,2,1.0,27,,-9,23.8,29.8,26.0,108
2021-07-09,0.0,0.3,0.25,0.0,-9,0.0,-9,,-9,23.6,29.2,25.5,108
2021-07-10,0.5,0.6,2.8,0.2,-9,0.2,-9,,-9,23.1,29.2,25.9,108
2021-07-11,0.4,0.0,5.17,0.4,612,0.3,640,,-9,24.1,27.5,25.7,108
2021-07-12,,,-9.0,,-9,,-9,,-9,23.8,32.5,28.1,108
2021-07-13,,,-9.0,,-9,,-9,,-9,26.3,31.5,28.8,108
2021-07-14,,0.0,-9.0,,-9,,-9,,-9,26.1,33.5,29.7,108
2021-07-15,0.0,0.0,2.07,0.0,-9,0.0,-9,,-9,25.9,34.5,29.1,108
2021-07-16,,,-9.0,,-9,,-9,,-9,24.2,35.2,28.8,108
2021-07-17,0.0,0.0,0.17,0.0,-9,0.0,-9,,-9,24.7,32.8,29.1,108
2021-07-18,,,-9.0,,-9,,-9,,-9,25.7,34.1,29.6,108
2021-07-19,67.4,67.4,5.0,65.7,1406,26.6,1435,,-9,24.0,30.5,26.4,108
2021-07-20,0.0,0.0,0.83,0.0,-9,0.0,-9,,-9,23.6,31.8,27.9,108
2021-07-21,,,-9.0,,-9,,-9,,-9,25.3,35.3,30.5,108
2021-07-22,,,-9.0,,-9,,-9,,-9,26.5,35.9,31.2,108
2021-07-23,,,-9.0,,-9,,-9,,-9,27.2,35.8,31.2,108
2021-07-24,,,-9.0,,-9,,-9,,-9,26.9,36.5,31.7,108
2021-07-25,,,-9.0,,-9,,-9,,-9,27.2,35.9,31.5,108
2021-07-26,,,-9.0,,-9,,-9,,-9,27.4,35.4,31.2,108
2021-07-27,,,-9.0,,-9,,-9,,-9,27.8,35.7,31.1,108
2021-07-28,0.0,0.0,1.33,0.0,-9,0.0,-9,,-9,27.1,34.7,30.4,108
2021-07-29,,,-9.0,,-9,,-9,,-9,27.0,33.3,29.6,108
2021-07-30,,3.0,-9.0,,-9,,-9,,-9,25.8,35.4,30.5,108
2021-07-31,3.0,0.0,2.75,2.4,201,2.4,251,,-9,26.8,34.3,29.8,108
2021-08-01,21.0,22.7,13.42,8.7,1909,7.3,1917,,-9,25.1,28.8,27.1,108
2021-08-02,1.7,0.0,6.92,1.4,743,0.4,752,,-9,25.0,28.6,26.5,108
2021-08-03,0.0,0.0,0.35,0.0,-9,0.0,-9,,-9,24.1,31.4,28.0,108
2021-08-04,,,-9.0,,-9,,-9,,-9,26.3,33.2,28.9,108
2021-08-05,,,-9.0,,-9,,-9,,-9,25.6,33.7,29.4,108
2021-08-06,,,-9.0,,-9,,-9,,-9,26.0,32.2,28.1,108
2021-08-07,,,-9.0,,-9,,-9,,-9,23.4,32.3,28.0,108
2021-08-08,12.7,12.7,4.58,11.6,1522,7.8,1529,,-9,24.4,32.1,26.8,108
2021-08-09,,,-9.0,,-9,,-9,,-9,23.3,33.6,28.3,108
2021-08-10,,0.0,-9.0,,-9,,-9,,-9,24.3,32.2,27.7,108
2021-08-11,0.0,,1.25,0.0,-9,0.0,-9,,-9,24.1,31.6,27.4,108
2021-08-12,0.0,0.0,1.08,0.0,-9,0.0,-9,,-9,24.0,31.7,26.8,108
2021-08-13,,,-9.0,,-9,,-9,,-9,23.4,30.1,26.6,108
2021-08-14,,,-9.0,,-9,,-9,,-9,23.4,30.5,26.1,108
2021-08-15,,,-9.0,,-9,,-9,,-9,21.7,32.4,26.9,108
2021-08-16,0.0,0.0,0.92,0.0,-9,0.0,-9,,-9,22.5,32.8,27.3,108
2021-08-17,9.3,13.8,4.67,5.3,1944,1.2,1957,,-9,21.9,31.3,25.9,108
2021-08-18,5.6,1.1,3.97,2.9,713,1.3,742,,-9,20.6,31.0,24.3,108
2021-08-19,,0.0,-9.0,,-9,,-9,,-9,21.0,31.5,26.0,108
2021-08-20,0.0,0.8,0.58,0.0,-9,0.0,-9,,-9,22.6,30.7,26.6,108
2021-08-21,62.8,62.0,11.33,27.9,1219,11.9,1252,,-9,21.0,25.5,23.8,108
2021-08-22,0.0,,1.0,0.0,-9,0.0,-9,,-9,22.4,27.0,24.4,108
2021-08-23,7.4,8.2,11.33,2.0,1823,0.5,1849,,-9,21.0,24.0,22.4,108
2021-08-24,10.5,10.0,12.58,2.8,1215,1.3,1336,,-9,21.1,26.4,23.4,108
2021-08-25,0.3,0.0,4.25,0.3,150,0.2,-9,,-9,23.5,27.3,25.0,108
2021-08-26,0.7,0.8,1.17,0.7,1520,0.7,1526,,-9,22.9,27.9,25.5,108
2021-08-27,0.9,0.8,10.38,0.7,1318,0.3,1400,,-9,20.4,25.5,22.4,108
2021-08-28,,0.9,-9.0,,-9,,-9,,-9,19.7,28.2,23.6,108
2021-08-29,0.9,,3.17,0.7,122,0.5,126,,-9,21.9,26.3,23.7,108
2021-08-30,0.0,0.1,1.17,0.0,-9,0.0,-9,,-9,21.2,27.7,24.2,108
2021-08-31,77.4,78.1,16.55,12.4,1356,4.4,2230,,-9,18.1,23.1,20.5,108
2021-09-01,0.8,0.0,4.08,3.1,-2331,0.7,1,,-9,18.5,23.9,21.4,108
2021-09-02,,,-9.0,,-9,,-9,,-9,20.7,26.7,23.5,108
2021-09-03,,,-9.0,,-9,,-9,,-9,20.6,29.2,24.3,108
2021-09-04,,,-9.0,,-9,,-9,,-9,18.5,28.6,23.2,108
2021-09-05,,,-9.0,,-9,,-9,,-9,19.4,27.3,23.1,108
2021-09-06,12.0,23.7,9.17,4.0,2138,1.2,2014,,-9,18.0,26.4,22.3,108
2021-09-07,29.6,19.5,22.58,6.6,852,2.4,919,,-9,17.6,20.9,19.6,108
2021-09-08,1.6,,6.67,0.7,149,0.3,231,,-9,19.0,26.9,22.2,108
2021-09-09,,,-9.0,,-9,,-9,,-9,19.1,29.1,23.5,108
2021-09-10,,,-9.0,,-9,,-9,,-9,19.5,28.9,23.6,108
2021-09-11,,,-9.0,,-9,,-9,,-9,19.9,29.4,24.0,108
2021-09-12,,,-9.0,,-9,,-9,,-9,19.2,29.8,24.2,108
2021-09-13,,,-9.0,,-9,,-9,,-9,20.8,30.3,24.8,108
2021-09-14,,,-9.0,,-9,,-9,,-9,20.0,29.5,24.6,108
2021-09-15,,,-9.0,,-9,,-9,,-9,19.5,28.9,23.6,108
2021-09-16,,,-9.0,,-9,,-9,,-9,18.0,27.3,22.9,108
2021-09-17,,,-9.0,,-9,,-9,,-9,20.5,28.2,23.5,108
2021-09-18,,,-9.0,,-9,,-9,,-9,18.9,29.8,23.9,108
